GENE	H3k27ac_15_DMSO_compare_TSS_SIGNAL	H3k27ac_15_DMSO_compare_DISTAL_SIGNAL
APPL2	4447.872	11073.7001
APRT	2069.955	10475.3065
APTX	5107.6725	1521.0665000000001
AQP1	0.0	990.0237000000001
AQP10	0.0	72877.423
AQP11	2187.4064	0.0
AQP12B	0.0	5545.9618
AQP2	0.0	218.136
AQP3	7934.1454	18379.049400000004
AQP5	0.0	218.136
AQP6	0.0	218.136
AQP7	0.0	14781.332200000003
AQP7P1	0.0	4431.1902
AQP7P3	0.0	2811.286
AQP8	0.0	248.02020000000002
AQR	1649.8636	4580.4408
ARAF	6724.8	6966.731699999999
ARAP1	7456.4625	16740.473100000003
ARAP2	3908.4866	1606.8168
ARAP3	0.0	5236.653899999999
ARC	0.0	417.635
ARCN1	5908.2788	96.95400000000001
AREG	1722.9561999999999	1753.4205000000002
ARF1	16931.763000000003	9938.7337
ARF3	2048.3271999999997	228.01930000000002
ARF4	9211.2	4140.3715999999995
ARF5	3912.12	710.2051
ARF6	9645.6	32930.1723
ARFGAP1	1765.4384	9.1935
ARFGAP2	10606.6	2454.8177
ARFGAP3	3477.7847	946.4010000000001
ARFGEF1	2871.8340000000003	0.0
ARFGEF2	8996.6	4071.6949999999997
ARFIP1	4583.6146	4973.9097
ARFIP2	4137.691599999999	42.5591
ARFRP1	4432.0097000000005	16797.0266
ARG1	0.0	4205.5815999999995
ARG2	711.6724	17.242500000000003
ARGFX	0.0	11903.135300000002
ARGFXP2	0.0	4306.7780999999995
ARGLU1	7369.758	1231.7486
ARHGAP1	9097.0468	4727.9094000000005
ARHGAP10	10862.0	3243.589
ARHGAP11A	19869.800000000003	12541.3734
ARHGAP11B	14400.8965	15782.467500000002
ARHGAP12	4337.6	1274.4965
ARHGAP15	4768.123500000001	101.5839
ARHGAP17	2464.6908	7454.155600000001
ARHGAP18	3854.795	34755.6487
ARHGAP19	6116.3892000000005	1279.0695
ARHGAP21	5153.400000000001	3823.2151
ARHGAP22	0.0	6083.929600000001
ARHGAP23	4063.3999999999996	8870.1921
ARHGAP24	1846.448	0.0
ARHGAP25	15517.519499999999	51548.6851
ARHGAP26	2244.0	2985.1152
ARHGAP27	0.0	48174.347200000004
ARHGAP30	14719.8	20807.394100000005
ARHGAP31	15240.199999999999	22666.8407
ARHGAP32	0.0	1067.3138999999999
ARHGAP33	1914.8696	6277.298199999999
ARHGAP36	0.0	1407.588
ARHGAP39	0.0	7627.343100000001
ARHGAP4	11800.4	30214.029500000004
ARHGAP42	2942.0565	2946.0843
ARHGAP5	2548.706	30.271500000000003
ARHGAP6	0.0	22652.947200000002
ARHGAP9	0.0	7926.5942
ARHGDIA	11672.938	5096.9979
ARHGDIB	14698.2	32865.2021
ARHGDIG	0.0	1136.8598
ARHGEF1	3986.5434999999998	14467.747800000001
ARHGEF10	0.0	2356.6267
ARHGEF10L	0.0	2205.5125
ARHGEF11	3507.692	2305.987
ARHGEF12	7392.8	9209.2009
ARHGEF15	0.0	18776.4594
ARHGEF17	0.0	26091.9406
ARHGEF18	2938.4096	17990.1145
ARHGEF19	0.0	2129.1205
ARHGEF2	24314.938000000002	71979.05930000001
ARHGEF25	0.0	916.1812
ARHGEF3	1793.6743	7243.523700000001
ARHGEF33	0.0	0.0
ARHGEF37	0.0	14271.462399999999
ARHGEF38	11774.2	17093.8521
ARHGEF40	723.689	2167.5653
ARHGEF6	800.967	6677.9318
ARHGEF7	7126.0	5018.7351
ARHGEF9	3432.776	1426.1198
ARID1A	16464.8	78538.39129999999
ARID1B	5926.8	14145.7649
ARID2	13420.4085	10254.5617
ARID3A	10701.0	11343.9241
ARID3B	12431.800000000001	45694.274399999995
ARID3C	0.0	3791.6486999999997
ARID4A	3688.8306	885.8648000000001
ARID4B	10971.962000000001	4286.4557
ARID5A	19750.0	68663.18740000001
ARID5B	5433.6	28776.8851
ARIH1	11867.6	3726.8981
ARIH2	13352.062	6521.408699999999
ARL1	9162.0	1843.184
ARL10	0.0	4456.2038
ARL11	0.0	3164.1144
ARL13A	0.0	789.5052
ARL13B	2496.7008	704.0229
ARL14	0.0	4802.3549
ARL15	3006.324	24.9549
ARL16	4209.165	3521.2378000000003
ARL17A	3345.149	8164.853800000001
ARL17B	3345.149	8164.853800000001
ARL2	9172.2	15274.1812
ARL2BP	5388.0	5114.6383000000005
ARL3	11449.189400000001	76610.6193
ARL4A	4299.8516	507.60859999999997
ARL4C	1107.6825000000001	12859.7896
ARL4D	0.0	25523.2146
ARL5A	5915.397599999999	5100.9141
ARL5B	9363.8	3805.8112
ARL5C	0.0	6887.321599999999
ARL6	3217.5730000000003	6422.6043
ARL6IP1	6263.200000000001	5193.991099999999
ARL6IP4	3358.04	45692.974
ARL6IP5	12741.6	45114.078499999996
ARL6IP6	12226.819800000001	2410.4694
ARL8A	5290.6	1889.9696
ARL8B	4146.3256	98673.8805
ARL9	0.0	2578.9763000000003
ARMC1	3168.4552000000003	0.0
ARMC10	3205.8116999999997	1827.4572
ARMC2	2408.3004	39977.2577
ARMC5	15162.0	1152.3356
ARMC6	8470.9108	21231.1294
ARMC7	0.0	6627.778600000001
ARMC8	5956.1484	163.41500000000002
ARMC9	0.0	6866.7384999999995
ARMCX1	0.0	0.0
ARMCX2	0.0	374.3684
ARMCX3	2642.3404	374.3684
ARMCX4	2064.0636	831.3741
ARMCX5	0.0	2764.5761
ARMCX6	1151.6145	374.3684
ARNT	6347.0	6017.160400000001
ARNT2	0.0	1683.145
ARNTL	2722.3911	1769.0146
ARNTL2	5777.4	10512.361800000002
ARPC1A	5613.6872	12958.050700000002
ARPC1B	2690.2057999999997	13138.396300000002
ARPC2	6653.107	27360.0088
ARPC3	1944.7753	1999.1392
ARPC4	16448.8105	350.7822
ARPC5	9650.4224	6843.8807
ARPC5L	10937.2	6151.376799999999
ARPM1	1352.6934	2681.3156
ARPP19	17251.3692	24060.565199999997
ARR3	0.0	299.1828
ARRB1	0.0	56.3892
ARRB2	4001.0000000000005	8935.084700000001
ARRDC1	1639.1184	11747.785199999998
ARRDC2	0.0	0.0
ARRDC3	16804.4	21178.9527
ARRDC5	0.0	82.6056
ARSA	2034.7415	16784.1399
ARSB	3739.6515	3186.6249999999995
ARSF	0.0	591.1296
ARSG	3403.1232	51408.799399999996
ARSI	0.0	4494.1314
ARSJ	0.0	637.0286
ARSK	8085.6387	1272.1275
ART3	0.0	9495.007099999999
ART4	0.0	6397.856999999999
ARTN	0.0	22783.6632
ARV1	6037.4728	2390.3512
ARVCF	0.0	1126.3863
AS3MT	0.0	30964.910700000004
ASAH1	20599.2192	1283.6361
ASAH2	0.0	1148.7
ASAH2B	3339.0434	1425.2307
ASAM	0.0	3573.1048000000005
ASAP1	0.0	18658.407799999997
ASAP1-IT	0.0	15228.0962
ASAP2	740.9472	9269.224
ASAP3	0.0	58270.626099999994
ASB1	3871.2744	1907.9216000000001
ASB10	0.0	1661.8650000000002
ASB11	0.0	0.0
ASB12	0.0	1766.7221999999997
ASB13	0.0	1935.3018
ASB14	0.0	556.2288
ASB15	0.0	3028.2187999999996
ASB16	8430.0	20512.856399999997
ASB2	0.0	19465.306099999998
ASB3	5228.9932	3186.8919
ASB4	0.0	6551.732599999999
ASB5	0.0	7310.8895999999995
ASB6	1514.1888	1663.8036
ASB7	4917.052	458.06539999999995
ASB8	5032.483200000001	9036.399
ASB9	0.0	0.0
ASB9P1	0.0	78722.8516
ASCC1	6264.205400000001	43686.9447
ASCC2	2321.494	932.0250000000001
ASCC3	7023.4	1625.5755
ASCL3	0.0	1354.9914999999999
ASCL4	0.0	2670.1452
ASF1A	12549.4	6659.19
ASF1B	8200.5648	13844.7943
ASGR1	0.0	6896.6679
ASGR2	0.0	12412.044399999999
ASH1L	15820.608800000002	8252.5988
ASH2L	11758.873199999998	3537.3458999999993
ASIP	0.0	5396.247299999999
ASL	1912.8902	1528.9407
ASMT	0.0	10224.2529
ASMTL	646.8008999999998	15905.275099999999
ASMTL-AS1	0.0	8745.531799999999
ASNA1	7254.9213	15312.4614
ASNS	5914.0612	667.8824
ASNSD1	3250.9215	7725.7672999999995
ASPA	0.0	12446.841499999999
ASPDH	0.0	703.9974
ASPH	3769.5725999999995	7216.007800000001
ASPHD1	0.0	28521.4664
ASPHD2	4998.599999999999	16532.9156
ASPM	9075.6531	2227.7086999999997
ASPN	0.0	2567.4808
ASPRV1	0.0	966.5953000000001
ASPSCR1	6319.505499999999	4402.248
ASRGL1	0.0	2264.3634
ASS1	0.0	606.9076
ASTE1	4649.5273	6311.5738
ASTL	0.0	10045.8643
ASTN2	2916.5285	0.0
ASXL1	8451.2	5335.9132
ASXL2	7457.7965	1010.6191000000001
ASXL3	0.0	832.5924
ASZ1	0.0	2185.547
ATAD1	7012.4112	10756.7987
ATAD2	13065.942000000001	766.84
ATAD2B	15961.0	687.6771
ATAD3A	8113.6963	10183.677499999998
ATAD3B	3368.6	9422.059
ATAD3C	0.0	9422.059
ATAD5	6698.348999999999	4615.4856
ATAT1	1363.8394	38067.63
ATCAY	0.0	2122.1730000000002
ATE1	8687.4	2050.7033
ATF1	7280.565600000001	1401.2092
ATF2	5785.008	1192.7181
ATF3	13378.9627	32025.834099999993
ATF4	16079.8	115063.74930000001
ATF5	10731.8025	8344.615499999998
ATF6	4803.506799999999	26378.5852
ATF6B	5594.223	5435.3278
ATF7	6301.925	6706.317700000001
ATF7IP	8468.74	2015.8523999999998
ATF7IP2	0.0	2910.0116
ATG10	11836.800000000001	138.5232
ATG12	5764.036	34.1318
ATG13	8893.5028	8455.5282
ATG14	1534.6083999999998	4057.9088
ATG16L1	1445.2956000000001	4225.8601
ATG16L2	26848.199999999997	16740.473100000003
ATG2A	4105.6	19458.082100000003
ATG2B	2582.0	683.1811
ATG3	11515.424300000002	4111.627200000001
ATG4A	4393.821000000001	1660.6599999999999
ATG4B	2679.8327	255.3046
ATG4C	8399.9567	10622.018
ATG4D	3666.7395000000006	3329.4426000000003
ATG5	5192.8485	1467.5997
ATG7	2489.9494	1773.1326000000001
ATG9A	5752.4238000000005	5659.0207
ATG9B	0.0	12351.4071
ATHL1	0.0	38547.921
ATIC	6195.2863	85.5786
ATL1	2445.9339	2.2446
ATL2	4979.198399999999	3396.61
ATL3	5290.872	1397.3237
ATM	9407.0455	2872.5996
ATMIN	554.5695	1599.7449000000001
ATN1	5016.1445	94165.0794
ATOH7	1096.9569	1122.9387
ATOH8	0.0	14764.663800000002
ATOX1	5629.7424	32935.3229
ATP10A	0.0	1125.0983
ATP10B	0.0	643.8211
ATP10D	3121.6529	2846.2916999999998
ATP11A	2470.8	1378.3417
ATP11B	11228.199999999999	20810.8197
ATP11C	0.0	4039.8880999999997
ATP12A	0.0	1564.4695
ATP13A1	5658.0703	135.168
ATP13A2	0.0	4181.3765
ATP13A3	0.0	3164.8784000000005
ATP13A4	0.0	76.6982
ATP1A1	1100.1778	588.0627000000001
ATP1A1OS	2213.937	7198.042
ATP1A2	0.0	2753.9591
ATP1A3	0.0	5648.814300000001
ATP1A4	0.0	4963.8519
ATP1B1	3964.35	1494.4596999999999
ATP1B2	0.0	2637.8665
ATP1B3	4083.2	272.55600000000004
ATP1B4	0.0	32387.1601
ATP2A1	70.3638	9386.229699999998
ATP2A2	5075.0	1324.3584
ATP2A3	4391.0	23267.272399999998
ATP2B1	0.0	1527.5342999999998
ATP2B3	0.0	219.6195
ATP2B4	4392.0	10689.6284
ATP2C1	12883.664099999998	6502.82
ATP4A	0.0	10364.437899999999
ATP4B	0.0	126.2732
ATP5A1	15241.277000000002	11910.1847
ATP5B	8722.2898	38137.2291
ATP5C1	5786.5419	50.4336
ATP5D	2771.6	15668.702000000001
ATP5E	4931.3518	3602.4680000000003
ATP5F1	2413.6639	9325.321899999999
ATP5G1	6274.8	3567.8417
ATP5G2	6023.1478	1671.5049
ATP5G3	9416.9063	1192.7181
ATP5H	3642.4240999999997	5867.728
ATP5I	1178.0796	0.0
ATP5J	15963.3299	4476.4849
ATP5J2	4106.9336	14530.629900000002
ATP5J2-PTCD1	4106.9336	14530.629900000002
ATP5L	12515.800000000001	4840.077300000001
ATP5L2	0.0	4137.7873
ATP5O	6178.2784	9938.526399999999
ATP5S	2702.1767999999997	1256.844
ATP5SL	2106.0765	21106.414399999998
ATP6AP1	1716.5939999999998	31187.7471
ATP6AP1L	0.0	2295.7342
ATP6AP2	1646.1423	3608.4708
ATP6V0A1	4411.8	11831.255
ATP6V0A2	950.7201	0.0
ATP6V0B	8483.800000000001	2649.3093
ATP6V0C	7247.7959	5805.3409
ATP6V0D1	6954.799999999999	40736.2
ATP6V0D2	0.0	718.8348
ATP6V0E1	5963.1459	26752.1205
ATP6V0E2	5254.8265	74.261
ATP6V1A	13132.0736	8689.014299999999
ATP6V1B1	0.0	863.418
ATP6V1B2	2839.2624	5.6079
ATP6V1C1	1608.48	2125.5086
ATP6V1C2	1372.2624	6966.454600000001
ATP6V1D	5482.794599999999	3443.1308
ATP6V1E1	4786.505	2948.9024
ATP6V1E2	0.0	48372.937000000005
ATP6V1F	5892.253900000001	24384.057200000003
ATP6V1G1	6202.2996	39929.65149999999
ATP6V1G2	1752.2124	13348.264000000003
ATP6V1G3	0.0	1819.5045
ATP6V1H	4646.9484	5357.9676
ATP7A	2269.9908	2590.8438
ATP7B	345.3396	0.0
ATP8A1	13173.6	6467.743700000001
ATP8A2	0.0	182.7544
ATP8B1	0.0	4678.8147
ATP8B2	46136.399999999994	72292.1253
ATP8B3	688.0332	23851.729399999997
ATP8B4	0.0	10.672
ATP8B5P	0.0	5260.5635999999995
ATP9A	0.0	297.1752
ATP9B	5747.0	1151.5389
ATPAF1	1961.4705	3616.4498000000003
ATPAF2	4005.2440000000006	1169.8802
ATPBD4	12980.182	6.3882
ATPIF1	4443.5072	19703.830299999998
ATR	5302.537499999999	57.362899999999996
ATRIP	3387.2802	9809.470299999999
ATRN	3023.4546	0.0
ATRNL1	5950.623	2455.3681999999994
ATRX	3757.3124999999995	1510.0356
ATXN1	7146.8	12950.415700000001
ATXN10	3597.4848	475.779
ATXN1L	7109.8	22805.793199999996
ATXN2	3711.0024000000003	1335.98
ATXN2L	12043.6	10711.044399999999
ATXN3	1454.9248	793.5584
ATXN3L	0.0	1416.9386
ATXN7	7711.2245	7160.1278
ATXN7L1	919.7259	10615.864200000002
ATXN7L2	1480.4205	2024.8979
ATXN7L3	2705.3104	21574.265399999997
ATXN7L3B	7396.9538	713.0268
ATXN8OS	0.0	1492.0569
AUH	2755.2375	61886.4219
AUP1	7846.3454	2382.5495
AURKA	12843.1628	277.87199999999996
AURKAIP1	5564.6608	5667.0269
AURKAPS1	0.0	9249.3253
AURKB	9940.7679	39275.2594
AURKC	0.0	8160.1755
AVEN	7761.4	3801.7176
AVIL	0.0	23709.6445
AVL9	3308.5475	1236.0751
AVP	0.0	2782.8810000000003
AVPI1	1333.644	0.0
AVPR1B	0.0	91596.98969999999
AVPR2	0.0	26191.118000000002
AWAT1	0.0	45.8626
AWAT2	0.0	27.869799999999998
AXIN1	671.7045	3802.0306
AXIN2	2813.808	2513.2327000000005
AXL	0.0	15718.3383
AZGP1	0.0	0.0
AZGP1P1	0.0	0.0
AZI1	960.7805999999999	1798.7995999999998
AZI2	6609.1362	1674.0692
AZIN1	5409.4	50268.2648
AZU1	0.0	6939.378
B2M	14257.4	32698.284099999997
B3GALNT2	22457.2	3966.3286
B3GALT2	0.0	2529.4106
B3GALT4	0.0	24142.0556
B3GALT5	0.0	12786.8304
B3GALT6	3409.8511999999996	2633.1495999999997
B3GALTL	3211.65	434.4211
B3GAT3	3815.7999999999997	38451.9905
B3GNT1	2754.8216	1219.024
B3GNT2	5006.12	3959.9618
B3GNT3	0.0	8.0784
B3GNT4	0.0	3101.6639999999998
B3GNT5	0.0	12176.7746
B3GNT6	0.0	470.5932
B3GNT7	0.0	6897.387999999999
B3GNT8	0.0	20485.1574
B3GNT9	2007.3201999999999	15625.5407
B3GNTL1	1650.6249	0.0
B4GALNT1	2978.536	165.15890000000002
B4GALNT2	0.0	11215.246
B4GALNT3	0.0	355.6728
B4GALNT4	0.0	38644.126599999996
B4GALT1	5513.817	22323.5861
B4GALT2	0.0	2649.3093
B4GALT3	13107.6	46763.0507
B4GALT4	2998.0758	21861.3668
B4GALT5	1711.1094	32847.0256
B4GALT6	2063.9564	5410.4783
B4GALT7	3635.6000000000004	164.62859999999998
B9D1	3007.7397	16688.4159
B9D2	10138.2592	29751.130899999996
BAAT	0.0	23701.093
BACE1	0.0	277.8857
BACH1	6309.7685	11762.673
BACH2	1905.6731	23649.403000000002
BAD	9037.313	24170.1116
BAG1	5551.4642	21697.601100000003
BAG2	3579.9088	194.51610000000002
BAG3	4188.2	2002.0097999999998
BAG4	6594.3859	3468.7639
BAG5	3601.5853	1823.8314999999998
BAGE	0.0	30110.2479
BAGE4	0.0	30110.2479
BAHD1	655.5219	3104.1198999999997
BAI1	0.0	39.159000000000006
BAI2	0.0	7653.0882
BAI3	1567.8943	7392.1692
BAIAP2	0.0	0.0
BAIAP2L1	1351.98	0.0
BAIAP2L2	0.0	17387.714200000002
BAIAP3	0.0	17283.0029
BAK1	5932.8925	24198.5586
BANF1	8799.123599999999	19691.1468
BANF2	0.0	4551.0089
BANK1	626.5623	661.4946
BANP	6974.8	19734.760899999997
BAP1	7238.1967	2292.8029
BARD1	9935.3718	3283.7674
BARHL1	0.0	14.716
BARX1	0.0	0.0
BARX2	15797.599999999999	41469.3132
BASP1	2034.6516	10590.4663
BASP1P1	0.0	9082.7849
BAT1	13440.225999999999	13348.264000000003
BAT2	9642.2	1494.5485999999999
BAT2L1	0.0	22410.9038
BAT2L2	11302.6	706.5396000000001
BAT3	14308.644900000001	26928.524999999998
BAT5	7843.938899999999	37543.72180000001
BATF	2415.597	343.6488
BATF2	0.0	14517.435200000002
BATF3	0.0	27483.7167
BAX	5694.3468	27748.5105
BAZ1A	1727.3718	4814.9703
BAZ1B	10468.8	2599.7264000000005
BAZ2A	5556.2	38137.2291
BAZ2B	4943.090200000001	10308.8898
BBC3	2131.0294999999996	17642.3881
BBOX1	0.0	388.94239999999996
BBS1	0.0	285.5635
BBS10	5984.5506	165.571
BBS12	2310.9381000000003	7721.3627
BBS2	3091.0699	241.7451
BBS4	7007.7795	8109.347000000001
BBS5	0.0	58.238
BBS7	2086.4829	874.3856000000001
BBS9	3742.0998999999997	1665.029
BBX	5166.0960000000005	8183.4758
BCAM	0.0	14931.231800000001
BCAN	0.0	87469.33759999998
BCAP29	3277.6956	0.0
BCAP31	2531.0157999999997	1779.216
BCAR1	0.0	0.0
BCAR4	0.0	230682.0926
BCAS1	0.0	9234.7037
BCAS2	1985.1480000000001	1260.4442
BCAS3	2978.292	1222.7552
BCAS4	0.0	1098.376
BCAT1	0.0	6797.3508
BCAT2	3388.3375	22572.424799999997
BCCIP	9853.9102	3834.3449
BCDIN3D	4806.178	1485.2486
BCKDHA	7867.6077	27639.3828
BCKDHB	2766.5715	26611.0312
BCKDK	3678.549	1715.3323
BCL10	3656.0317	1311.4358000000002
BCL11A	2274.0	15007.8121
BCL11B	0.0	548.0064
BCL2	7534.6	17711.0892
BCL2A1	0.0	8399.6554
BCL2L1	20481.2	203725.07
BCL2L10	0.0	15125.035899999999
BCL2L11	9205.0	25336.1385
BCL2L12	8808.7434	11791.819300000001
BCL2L13	10548.6	2948.9024
BCL2L14	0.0	6265.9848
BCL2L15	0.0	10675.256099999999
BCL2L2	0.0	4840.5089
BCL3	3852.0	19728.8609
BCL6	10621.8101	1067.4936
BCL6B	1075.806	10662.057999999999
BCL7A	0.0	4898.8446
BCL7B	6695.8937000000005	2599.7264000000005
BCL7C	1925.1744	25341.2579
BCL8	1559.5280999999998	22904.2184
BCL9	7921.599999999999	5648.263999999999
BCL9L	0.0	67934.41649999999
BCLAF1	17029.6	1470.8364
BCMO1	0.0	0.0
BCO2	0.0	2511.5364999999997
BCOR	9976.8672	56461.8865
BCORL1	0.0	5970.184800000001
BCR	4975.6	85610.7276
BCRP2	0.0	2559.6699000000003
BCRP3	0.0	1905.5189999999998
BCS1L	5625.2506	7370.6274
BCYRN1	0.0	10458.8008
BDH1	13906.439999999999	18855.1159
BDH2	0.0	5814.353
BDKRB2	0.0	543.0939
BDNF-AS1	6388.0424	0.0
BDP1	5766.9858	114.24839999999999
BEAN1	0.0	90925.2267
BECN1	3045.8585000000003	7935.410199999999
BEND3	3440.8105	9814.069000000001
BEND4	834.4146	1904.5749
BEND5	0.0	1356.1055000000001
BEND6	7778.6	1391.8992
BEND7	0.0	0.0
BEST1	313.1478	539.086
BEST2	0.0	15312.4614
BEST3	4157.1749	456.8602
BEST4	0.0	27837.6604
BET1	4271.2488	275.9877
BET1L	11981.519	38547.921
BET3L	0.0	9039.1696
BEX2	0.0	717.174
BEX4	0.0	0.0
BEX5	1386.792	109.25949999999999
BFAR	4355.712399999999	6082.9623
BFSP1	0.0	16.428
BFSP2	0.0	85169.16129999999
BGLAP	0.0	107495.03049999998
BGN	0.0	219.6195
BHLHA15	2154.5202	4931.0966
BHLHA9	0.0	549.395
BHLHB9	0.0	3386.9638000000004
BHLHE22	2307.5139999999997	4986.4704
BHLHE23	0.0	838.6639
BHLHE40	6362.599999999999	8113.2289
BHLHE41	13935.2	84784.07119999999
BHMT2	0.0	3186.6249999999995
BICC1	0.0	865.7456999999999
BICD1	5582.8	8236.8263
BICD2	8283.2	24386.9368
BID	1478.9987	19056.692399999996
BIK	0.0	5548.1881
BIN1	963.7035	1803.5079999999998
BIN2	16420.343999999997	27998.184400000002
BIN3	2516.379	3926.8335000000006
BIRC2	10871.800000000001	7956.0682
BIRC3	17960.0	7310.1307
BIRC5	4955.7519	73289.309
BIRC6	7756.400000000001	343.408
BIRC7	0.0	9.1935
BIVM	2369.5546	6217.1049
BLCAP	8162.448	0.0
BLK	0.0	7064.0357
BLM	6398.0686000000005	2060.9732
BLMH	3653.7693999999997	2315.6349
BLNK	12457.2	36169.840399999994
BLOC1S1	5293.5328	4582.5777
BLOC1S2	6902.9223999999995	16037.8213
BLOC1S3	4133.284299999999	31401.2985
BLVRA	2594.3999999999996	2348.1938999999998
BLVRB	1094.652	6092.6589
BLZF1	9500.4954	115.6025
BMF	22059.1472	67486.7294
BMI1	2341.3013	26131.242299999998
BMP1	1648.9872	7073.473999999999
BMP10	0.0	29881.7786
BMP2K	8687.2	2462.6544
BMP4	0.0	840.0641999999999
BMP6	1481.7803	929.5945999999999
BMP7	0.0	1888.8548
BMP8A	4357.1556	56945.231499999994
BMP8B	3877.5436000000004	33005.5408
BMPR1A	2524.0809999999997	7199.415
BMPR2	2737.089	1402.4669000000001
BMS1	5988.62	5212.8112
BMS1P1	1759.912	0.0
BMS1P4	7482.496	4738.0529
BMX	0.0	388.8456
BNC1	0.0	779.8362000000001
BNC2	1409.4669000000001	1364.4756
BNIP1	3742.574	2327.4855000000002
BNIP2	8464.2	2488.555
BNIP3L	2247.8505	7399.276400000001
BNIPL	0.0	13017.586800000001
BOC	0.0	2049.0564
BOD1	6057.6174	519.7159
BOD1L	5860.8864	9251.071899999999
BOD1P	0.0	18616.5642
BOK	0.0	938.355
BOK-AS	0.0	938.355
BOLA1	4053.8700000000003	53785.600499999986
BOLA2B	5826.148500000001	11444.1806
BOLA3	3002.8208000000004	16278.5406
BOLL	0.0	9566.2102
BOP1	6099.417600000001	16646.732999999997
BPESC1	0.0	4187.8315999999995
BPGM	5331.2	285.1178
BPHL	1672.8507	26757.5798
BPI	0.0	367.95000000000005
BPIL1	0.0	688.611
BPIL2	0.0	7319.2244
BPIL3	0.0	688.611
BPNT1	4398.799999999999	1636.2758
BPTF	3444.282	195.6768
BRAF	5157.8	498.8175
BRAP	2523.4248	1335.98
BRCA1	5307.744699999999	1030.6597000000002
BRCA2	4511.133	2557.6513
BRCC3	3087.8339999999994	282.5954
BRD1	0.0	3758.9247
BRD2	67952.3455	7736.9672
BRD3	2173.6	2540.1172
BRD4	693.0478	12802.6579
BRD7	1394.4036	16627.486
BRD8	8963.9038	2823.5526
BRD9	9604.5542	11031.128
BRE	6786.6447	1598.7783
BREA2	0.0	35.702799999999996
BRF1	2372.8597999999997	47.1121
BRF2	5052.5541	11501.350900000001
BRI3	3683.2	3329.5666000000006
BRI3BP	4999.6	29412.1117
BRIP1	9548.0217	1966.6317000000001
BRIX1	6579.9568	498.3587
BRMS1	2605.3051	1219.024
BRMS1L	2296.1582000000003	3245.2284000000004
BROX	19123.562100000003	13959.013200000001
BRP44	21621.8738	860.5998000000001
BRP44L	3983.8	2572.1077
BRPF1	11877.0	2409.0150999999996
BRPF3	5511.599999999999	6497.8821
BRS3	0.0	35.2814
BRSK1	0.0	34485.6907
BRSK2	0.0	976.9092
BRWD1	10035.5567	1430.7416
BRWD3	2221.6	748.8752
BSCL2	18122.9667	7899.431800000001
BSDC1	5303.034000000001	4062.2886000000003
BSG	13803.359199999999	24803.6562
BSN	0.0	1223.4144000000001
BSPRY	3414.375	14015.6613
BST1	0.0	7065.1588999999985
BST2	10665.0	7826.1483
BSX	0.0	18690.347199999997
BTAF1	6511.392	1146.1578000000002
BTBD1	3468.272	127.5362
BTBD10	5177.2	3487.9891
BTBD11	0.0	4136.214099999999
BTBD18	0.0	2321.6026
BTBD19	0.0	27837.6604
BTBD2	854.7498	160495.0394
BTBD3	4711.0383	7571.5257
BTBD6	0.0	47.1121
BTBD7	4568.5822	6661.7481
BTBD8	2799.8898	0.0
BTBD9	3708.8004	2966.8886999999995
BTC	3708.2447999999995	4991.8316
BTD	5514.1939999999995	6288.5895
BTF3	8261.4	327.0965
BTF3L4	8022.2719	13608.987599999999
BTF3P11	0.0	3521.0563000000006
BTG1	8504.2	40585.6353
BTG2	14576.659	266898.4491
BTG3	4265.1846	2575.4606
BTG4	0.0	29898.7987
BTK	971.6954000000001	831.3741
BTLA	0.0	9232.871400000002
BTN1A1	0.0	25823.4842
BTN2A1	5208.684	70232.2693
BTN2A2	6623.5563999999995	73407.9905
BTN2A3	3705.2388	66614.5339
BTN3A1	5731.4244	71989.7089
BTN3A2	10382.057	71001.03439999997
BTN3A3	2567.5874	72401.8346
BTNL2	0.0	709.9488
BTNL8	0.0	41363.6077
BTRC	2208.84	5.481
BUB1	20634.0	42028.034100000004
BUB1B	6471.584	50246.34929999999
BUB3	7947.7416	341.19340000000005
BUD13	7767.0	5344.823
BUD31	11579.3928	14747.445500000002
BVES	1436.7444	7357.3981
BYSL	6963.6532	2931.3828
BZRAP1	2917.8	98454.9476
BZW1	11354.4	5194.898700000001
BZW2	9197.5448	489.32750000000004
C10orf10	3348.2064	51375.097599999994
C10orf105	0.0	12688.860499999999
C10orf108	0.0	19342.5686
C10orf111	7917.449200000001	2470.1036
C10orf114	0.0	6734.9577
C10orf116	0.0	377.8808
C10orf118	3997.6978	1008.6632
C10orf119	6705.8	1426.2755
C10orf122	0.0	557.0305
C10orf125	0.0	39886.089400000004
C10orf128	745.3774999999999	4717.9305
C10orf129	0.0	32165.282900000002
C10orf131	3068.0	15.1905
C10orf136	0.0	1117.07
C10orf137	4730.3634999999995	4102.8539
C10orf140	4478.905000000001	6734.9577
C10orf18	3893.5194	1935.3018
C10orf2	3421.6440000000002	9635.3812
C10orf25	7662.7588	24108.682099999998
C10orf26	17351.6	65143.71690000001
C10orf27	0.0	1447.6069000000002
C10orf28	5888.8	3587.0996
C10orf32	3714.6534	30964.910700000004
C10orf40	0.0	1147.7865
C10orf46	4140.2	365.70449999999994
C10orf54	1264.1112	20072.667599999997
C10orf55	0.0	8355.291
C10orf57	8848.1192	10946.3523
C10orf58	0.0	537.8387
C10orf62	0.0	1813.1535000000001
C10orf67	0.0	3727.8920000000003
C10orf72	0.0	6791.151000000001
